,Week,Name,Team,Opponent,Fanduel_Points,Fanduel_Price,Home
432,1,Houston,hou, kan,0.0,3000.0,Away
433,1,Cleveland,cle, bal,0.0,3000.0,Away
434,1,Carolina,car,lvr,-1.0,3400.0,Home
435,1,Atlanta,atl,sea,-1.0,3600.0,Home
436,1,Minnesota,min,gnb,-4.0,4300.0,Home
437,2,"Prescott, Dak",dal,atl,39.8,8300.0,Home
438,2,"Newton, Cam",nwe, sea,35.58,7800.0,Away
439,2,"Allen, Josh",buf, mia,34.48,8200.0,Away
440,2,"Wilson, Russell",sea,nwe,34.42,8100.0,Home
441,2,"Murray, Kyler",ari,was,33.14,8000.0,Home
442,2,"Ryan, Matt",atl, dal,28.52,7700.0,Away
443,2,"Mahomes II, Patrick",kan, lac,27.48,9000.0,Away
444,2,"Tannehill, Ryan",ten,jac,26.76,7000.0,Home
445,2,"Minshew, Gardner",jac, ten,25.46,7000.0,Away
446,2,"Burrow, Joe",cin, cle,24.54,6800.0,Away
447,2,"Fitzpatrick, Ryan",mia,buf,24.32,6500.0,Home
448,2,"Goff, Jared",lar, phi,23.98,7300.0,Away
449,2,"Herbert, Justin",lac,kan,23.24,6100.0,Home
450,2,"Carr, Derek",lvr,nor,21.58,6800.0,Home
451,2,"Driskel, Jeff",den, pit,19.74,6000.0,Away
452,2,"Roethlisberger, Ben",pit,den,19.24,7500.0,Home
453,2,"Rodgers, Aaron",gnb,det,18.7,7900.0,Home
454,2,"Jackson, Lamar",bal, hou,17.56,9500.0,Away
455,2,"Stafford, Matthew",det, gnb,17.16,7200.0,Away
456,2,"Mayfield, Baker",cle,cin,16.26,6900.0,Home
457,2,"Watson, Deshaun",hou,bal,15.7,7900.0,Home
458,2,"Brees, Drew",nor, lvr,15.48,8200.0,Away
459,2,"Trubisky, Mitchell",chi,nyg,15.2,7200.0,Home
460,2,"Wentz, Carson",phi,lar,14.38,7300.0,Home
461,2,"Garoppolo, Jimmy",sfo, nyj,13.24,7100.0,Away
462,2,"Rivers, Philip",ind,min,11.86,7100.0,Home
463,2,"Darnold, Sam",nyj,sfo,11.86,6600.0,Home
464,2,"Haskins, Dwayne",was, ari,11.72,6500.0,Away
465,2,"Bridgewater, Teddy",car, tam,10.68,6900.0,Away
466,2,"Brady, Tom",tam,car,9.68,7600.0,Home
467,2,"Jones, Daniel",nyg, chi,8.74,6900.0,Away
468,2,"Mullens, Nick",sfo, nyj,1.64,6000.0,Away
469,2,"Cousins, Kirk",min, ind,1.52,7400.0,Away
470,2,"Hill, Taysom",nor, lvr,0.8,5000.0,Away
471,2,"Streveler, Chris",ari,was,0.0,6000.0,Home
472,2,"Dalton, Andy",dal,atl,0.0,6000.0,Home
473,2,"Boyle, Tim",gnb,det,-0.1,6000.0,Home
474,2,"Lock, Drew",den, pit,-1.2,6700.0,Away
475,2,"Jones, Aaron",gnb,det,43.6,7700.0,Home
476,2,"Kamara, Alvin",nor, lvr,33.9,8500.0,Away
477,2,"Chubb, Nick",cle,cin,25.8,7200.0,Home
478,2,"Fournette, Leonard",tam,car,25.6,6000.0,Home
479,2,"Hunt, Kareem",cle,cin,23.1,5800.0,Home
480,2,"McCaffrey, Christian",car, tam,22.8,10500.0,Away
481,2,"Montgomery, David",chi,nyg,20.2,5600.0,Home
482,2,"Robinson, James",jac, ten,19.5,5300.0,Away
483,2,"Elliott, Ezekiel",dal,atl,19.2,8600.0,Home
484,2,"Conner, James",pit,den,19.1,6900.0,Home
485,2,"Henderson, Darrell",lar, phi,19.1,4900.0,Away
486,2,"Sanders, Miles",phi,lar,18.6,6800.0,Home
487,2,"Carson, Chris",sea,nwe,18.3,7300.0,Home
488,2,"Taylor, Jonathan",ind,min,18.0,5800.0,Home
489,2,"Mostert, Raheem",sfo, nyj,17.7,6500.0,Away
490,2,"Ekeler, Austin",lac,kan,16.8,6900.0,Home
491,2,"Cook, Dalvin",min, ind,16.1,8800.0,Away
492,2,"Gordon, Melvin",den, pit,15.4,6700.0,Away
493,2,"Ingram, Mark",bal, hou,14.7,6200.0,Away
494,2,"McKinnon, Jerick",sfo, nyj,13.7,4900.0,Away
495,2,"Lewis, Dion",nyg, chi,13.6,4700.0,Away
496,2,"Kelley, Joshua",lac,kan,12.3,5500.0,Home
497,2,"Jacobs, Josh",lvr,nor,12.0,8400.0,Home
498,2,"Gibson, Antonio",was, ari,11.7,5100.0,Away
499,2,"Davis, Mike",car, tam,11.5,4500.0,Away
500,2,"Gaskin, Myles",mia,buf,11.2,4900.0,Home
501,2,"Mixon, Joe",cin, cle,10.6,7000.0,Away
502,2,"Drake, Kenyan",ari,was,10.5,6600.0,Home
503,2,"Thompson, Chris",jac, ten,10.2,4700.0,Away
504,2,"Edwards-Helaire, Clyde",kan, lac,10.0,8000.0,Away
505,2,"Jones, Ronald",tam,car,9.7,5900.0,Home
506,2,"Swift, D'Andre",det, gnb,9.7,5200.0,Away
507,2,"Johnson, Kerryon",det, gnb,9.2,5000.0,Away
508,2,"Richard, Jalen",lvr,nor,8.6,4500.0,Home
509,2,"Singletary, Devin",buf, mia,8.6,6000.0,Away
510,2,"Henry, Derrick",ten,jac,8.4,8300.0,Home
511,2,"Williams, Jamaal",gnb,det,8.3,4800.0,Home
512,2,"Ingold, Alec",lvr,nor,7.5,4500.0,Home
513,2,"Edwards, Gus",bal, hou,7.3,4600.0,Away
514,2,"Burkhead, Rex",nwe, sea,6.9,4800.0,Away
515,2,"Johnson, Jakob",nwe, sea,6.6,4500.0,Away
516,2,"Dobbins, J.K.",bal, hou,6.6,5700.0,Away
517,2,"Ricard, Patrick",bal, hou,6.6,4500.0,Away
518,2,"Howard, Jordan",mia,buf,6.4,5100.0,Home
519,2,"Gore, Frank",nyj,sfo,6.3,5400.0,Home
520,2,"Gurley, Todd",atl, dal,6.1,7000.0,Away
521,2,"Johnson, David",hou,bal,6.0,7200.0,Home
522,2,"Scott, Boston",phi,lar,5.8,5300.0,Home
523,2,"McKissic, J.D.",was, ari,5.3,4600.0,Away
524,2,"Coleman, Tevin",sfo, nyj,5.0,5000.0,Away
525,2,"Bernard, Giovani",cin, cle,5.0,4800.0,Away
526,2,"Brown, Malcolm",lar, phi,4.7,5200.0,Away
527,2,"Hyde, Carlos",sea,nwe,4.7,5300.0,Home
528,2,"McCoy, LeSean",tam,car,4.6,4500.0,Home
529,2,"Breida, Matt",mia,buf,4.4,4800.0,Home
530,2,"Murray, Latavius",nor, lvr,4.3,5000.0,Away
531,2,"Peterson, Adrian",det, gnb,4.1,5500.0,Away
532,2,"Wilkins, Jordan",ind,min,4.0,4600.0,Home
533,2,"Moss, Zack",buf, mia,3.7,5200.0,Away
534,2,"Montgomery, Ty",nor, lvr,3.5,4500.0,Away
535,2,"Hill, Brian",atl, dal,3.5,4600.0,Away
536,2,"Cohen, Tarik",chi,nyg,3.2,5000.0,Home
537,2,"Edmonds, Chase",ari,was,2.8,5000.0,Home
538,2,"Barkley, Saquon",nyg, chi,2.8,9000.0,Away
539,2,"Ballage, Kalen",nyj,sfo,2.7,4500.0,Home
540,2,"Thompson, Darwin",kan, lac,2.1,4500.0,Away
541,2,"Mattison, Alexander",min, ind,2.1,4700.0,Away
542,2,"Homer, Travis",sea,nwe,2.1,4500.0,Home
543,2,"Smith, Ito",atl, dal,2.0,4600.0,Away
544,2,"Freeman, Royce",den, pit,2.0,4700.0,Away
545,2,"Michel, Sony",nwe, sea,1.9,5700.0,Away
546,2,"Armah, Alex",car, tam,1.9,4500.0,Away
547,2,"Dillon, AJ",gnb,det,1.7,4500.0,Home
548,2,"Perine, La'Mical",nyj,sfo,1.7,4500.0,Home
549,2,"Williams, Darrel",kan, lac,1.7,4800.0,Away
550,2,"Juszczyk, Kyle",sfo, nyj,1.6,4500.0,Away
551,2,"Pollard, Tony",dal,atl,1.4,4800.0,Home
552,2,"Akers, Cam",lar, phi,1.3,5600.0,Away
553,2,"Booker, Devontae",lvr,nor,1.0,4800.0,Home
554,2,"Hines, Nyheim",ind,min,0.9,5500.0,Home
555,2,"Samuels, Jaylen",pit,den,0.9,4600.0,Home
556,2,"Perry, Senorise",ten,jac,0.9,4500.0,Home
557,2,"Ervin, Tyler",gnb,det,0.9,4500.0,Home
558,2,"Smith, Keith",atl, dal,0.8,4500.0,Away
559,2,"Nall, Ryan",chi,nyg,0.7,4500.0,Home
560,2,"McNichols, Jeremy",ten,jac,0.7,4500.0,Home
561,2,"Janovich, Andy",cle,cin,0.5,4500.0,Home
562,2,"Ham, C.J.",min, ind,0.4,4500.0,Away
563,2,"Wilson Jr., Jeff",sfo, nyj,0.3,4500.0,Away
564,2,"Barber, Peyton",was, ari,0.1,5400.0,Away
565,2,"Boone, Mike",min, ind,0.0,4500.0,Away
566,2,"Burton, Michael",nor, lvr,0.0,4500.0,Away
567,2,"Bellore, Nick",sea,nwe,0.0,4500.0,Home
568,2,"Blasingame, Khari",ten,jac,0.0,4500.0,Home
569,2,"Gillaspia, Cullen",hou,bal,0.0,4500.0,Home
570,2,"Foster, D.J.",ari,was,0.0,4500.0,Home
571,2,"Cox, Chandler",mia,buf,0.0,4500.0,Home
572,2,"Penny, Elijhaa",nyg, chi,0.0,4500.0,Away
573,2,"Abdullah, Ameer",min, ind,0.0,4500.0,Away
574,2,"Johnson, Ty",det, gnb,0.0,4500.0,Away
575,2,"Sherman, Anthony",kan, lac,0.0,4500.0,Away
576,2,"Laird, Patrick",mia,buf,0.0,4500.0,Home
577,2,"Johnson, D'Ernest",cle,cin,0.0,4500.0,Home
578,2,"Howell, Buddy",hou,bal,0.0,4500.0,Home
579,2,"Watt, Derek",pit,den,0.0,4500.0,Home
580,2,"Ogunbowale, Dare",jac, ten,0.0,4600.0,Away
581,2,"Vaughn, Ke'Shawn",tam,car,0.0,4500.0,Home
582,2,"Adams, Josh",nyj,sfo,0.0,4900.0,Home
583,2,"Jones, Taiwan",buf, mia,0.0,4500.0,Away
584,2,"Prosise, C.J.",hou,bal,0.0,4600.0,Home
585,2,"Perine, Samaje",cin, cle,0.0,4500.0,Away
586,2,"Clement, Corey",phi,lar,0.0,4700.0,Home
587,2,"Cannon, Trenton",car, tam,0.0,4500.0,Away
588,2,"Taylor, J.J.",nwe, sea,-0.1,4600.0,Away
589,2,"Snell, Benny",pit,den,-1.4,4600.0,Home
590,2,"Ridley, Calvin",atl, dal,26.4,7100.0,Away
591,2,"Diggs, Stefon",buf, mia,25.3,6800.0,Away
592,2,"McLaurin, Terry",was, ari,22.0,6500.0,Away
593,2,"Edelman, Julian",nwe, sea,21.9,6600.0,Away
594,2,"Evans, Mike",tam,car,19.9,7400.0,Home
595,2,"Hill, Tyreek",kan, lac,19.3,8000.0,Away
596,2,"Johnson, Diontae",pit,den,19.2,5800.0,Home
597,2,"Metcalf, D.K.",sea,nwe,17.2,6500.0,Home
598,2,"Hopkins, DeAndre",ari,was,16.8,8300.0,Home
599,2,"Boyd, Tyler",cin, cle,16.7,5800.0,Away
600,2,"Claypool, Chase",pit,den,16.3,4500.0,Home
601,2,"Lockett, Tyler",sea,nwe,16.2,6800.0,Home
602,2,"Brown, John",buf, mia,16.2,6400.0,Away
603,2,"Moore, D.J.",car, tam,16.0,6800.0,Away
604,2,"Beckham Jr., Odell",cle,cin,15.4,6700.0,Home
605,2,"Berrios, Braxton",nyj,sfo,14.9,4500.0,Home
606,2,"Cole, Keelan",jac, ten,14.8,4800.0,Away
607,2,"Lamb, CeeDee",dal,atl,14.5,5200.0,Home
608,2,"Parker, DeVante",mia,buf,13.8,6500.0,Home
609,2,"Gage, Russell",atl, dal,13.6,5400.0,Away
610,2,"Anderson, Robby",car, tam,13.4,5900.0,Away
611,2,"Humphries, Adam",ten,jac,13.3,4700.0,Home
612,2,"Allen, Keenan",lac,kan,13.1,6900.0,Home
613,2,"Cooper, Amari",dal,atl,13.0,7000.0,Home
614,2,"Moore, David",sea,nwe,12.3,4600.0,Home
615,2,"Cooks, Brandin",hou,bal,12.0,5600.0,Home
616,2,"Harry, N'Keal",nwe, sea,11.2,5000.0,Away
617,2,"Thomas, Mike",cin, cle,11.1,4600.0,Away
618,2,"Davis, Corey",ten,jac,11.1,4900.0,Home
619,2,"Smith, Tre'Quan",nor, lvr,11.1,5000.0,Away
620,2,"Mooney, Darnell",chi,nyg,11.1,4600.0,Home
621,2,"Ford, Isaiah",nwe, sea,11.1,4500.0,Away
622,2,"Hogan, Chris",nyj,sfo,10.5,4500.0,Home
623,2,"Kupp, Cooper",lar, phi,10.5,7200.0,Away
624,2,"Chark, D.J.",jac, ten,10.4,6700.0,Away
625,2,"Jones, Marvin",det, gnb,10.3,6400.0,Away
626,2,"Woods, Robert",lar, phi,10.3,6700.0,Away
627,2,"Byrd, Damiere",nwe, sea,10.2,4500.0,Away
628,2,"Beasley, Cole",buf, mia,9.5,5400.0,Away
629,2,"Jackson, DeSean",phi,lar,9.4,5500.0,Home
630,2,"Pascal, Zach",ind,min,9.4,5000.0,Home
631,2,"Hall, Marvin",det, gnb,8.9,4800.0,Away
632,2,"Bourne, Kendrick",sfo, nyj,8.7,5500.0,Away
633,2,"Shenault Jr., Laviska",jac, ten,8.7,4900.0,Away
634,2,"Swain, Freddie",sea,nwe,8.6,4500.0,Home
635,2,"Fitzgerald, Larry",ari,was,8.5,5200.0,Home
636,2,"Cobb, Randall",hou,bal,8.4,4900.0,Home
637,2,"Smith-Schuster, JuJu",pit,den,8.3,7100.0,Home
638,2,"Jeudy, Jerry",den, pit,8.2,5300.0,Away
639,2,"Sutton, Courtland",den, pit,8.1,6900.0,Away
640,2,"Jones, Zay",lvr,nor,8.0,4500.0,Home
641,2,"Guyton, Jalen",lac,kan,7.9,4500.0,Home
642,2,"Valdes-Scantling, Marquez",gnb,det,7.9,5100.0,Home
643,2,"Isabella, Andy",ari,was,7.7,4500.0,Home
644,2,"Hamler, KJ",den, pit,7.2,4600.0,Away
645,2,"Tate, Golden",nyg, chi,7.2,5500.0,Away
646,2,"Davis, Gabriel",buf, mia,7.1,4500.0,Away
647,2,"Kirk, Christian",ari,was,7.0,5700.0,Home
648,2,"Cephus, Quintez",det, gnb,6.9,4600.0,Away
649,2,"Conley, Chris",jac, ten,6.8,4900.0,Away
650,2,"Gallup, Michael",dal,atl,6.8,6000.0,Home
651,2,"Brown, Marquise",bal, hou,6.7,6200.0,Away
652,2,"Jefferson, Van",lar, phi,6.4,4600.0,Away
653,2,"Hardman, Mecole",kan, lac,6.3,5000.0,Away
654,2,"Landry, Jarvis",cle,cin,6.1,6000.0,Home
655,2,"Reagor, Jalen",phi,lar,6.1,5100.0,Home
656,2,"Lazard, Allen",gnb,det,6.0,5600.0,Home
657,2,"Jefferson, Justin",min, ind,5.9,4700.0,Away
658,2,"Boykin, Miles",bal, hou,5.8,4700.0,Away
659,2,"Watson, Justin",tam,car,5.8,4500.0,Home
660,2,"Pittman Jr., Michael",ind,min,5.7,4600.0,Home
661,2,"McKenzie, Isaiah",buf, mia,5.7,4500.0,Away
662,2,"Renfrow, Hunter",lvr,nor,5.2,5100.0,Home
663,2,"Edwards, Bryan",lvr,nor,5.2,4900.0,Home
664,2,"Adams, Davante",gnb,det,5.1,8600.0,Home
665,2,"Williams, Preston",mia,buf,5.1,5400.0,Home
666,2,"Higgins, Tee",cin, cle,5.0,4600.0,Away
667,2,"Hodge, KhaDarel",cle,cin,4.9,4500.0,Home
668,2,"Samuel, Curtis",car, tam,4.9,5200.0,Away
669,2,"Harris, Deonte",nor, lvr,4.9,4700.0,Away
670,2,"Malone, Josh",nyj,sfo,4.8,4500.0,Home
671,2,"Sims Jr., Steven",was, ari,4.8,5100.0,Away
672,2,"Slayton, Darius",nyg, chi,4.8,5300.0,Away
673,2,"Robinson, Allen",chi,nyg,4.8,7000.0,Home
674,2,"Batson, Cameron",ten,jac,4.7,4500.0,Home
675,2,"Board, C.J.",nyg, chi,4.7,4500.0,Away
676,2,"Thielen, Adam",min, ind,4.6,7300.0,Away
677,2,"Shepard, Sterling",nyg, chi,4.5,5600.0,Away
678,2,"Green, A.J.",cin, cle,4.4,6000.0,Away
679,2,"Patterson, Cordarrelle",chi,nyg,4.3,5000.0,Home
680,2,"Robinson, Demarcus",kan, lac,4.3,4700.0,Away
681,2,"Hilton, T.Y.",ind,min,4.3,6300.0,Home
682,2,"Reynolds, Josh",lar, phi,4.3,4800.0,Away
683,2,"Snead, Willie",bal, hou,3.9,5100.0,Away
684,2,"Brown, Noah",dal,atl,3.8,4500.0,Home
685,2,"Washington, James",pit,den,3.7,4900.0,Home
686,2,"Jones, Julio",atl, dal,3.4,8200.0,Away
687,2,"Patrick, Tim",den, pit,3.4,4600.0,Away
688,2,"Aiyuk, Brandon",sfo, nyj,3.1,4900.0,Away
689,2,"Amendola, Danny",det, gnb,3.1,5200.0,Away
690,2,"Johnson, Olabisi",min, ind,2.9,4900.0,Away
691,2,"Wims, Javon",chi,nyg,2.7,4700.0,Home
692,2,"Inman, Dontrelle",was, ari,2.7,4600.0,Away
693,2,"Stills, Kenny",hou,bal,2.6,4600.0,Home
694,2,"Agholor, Nelson",lvr,nor,2.4,4900.0,Home
695,2,"Duvernay, Devin",bal, hou,2.4,4500.0,Away
696,2,"Williams, Mike",lac,kan,2.4,5800.0,Home
697,2,"Sanders, Emmanuel",nor, lvr,2.3,5700.0,Away
698,2,"Miller, Scott",tam,car,2.2,5200.0,Home
699,2,"Perriman, Breshad",nyj,sfo,2.2,5200.0,Home
700,2,"Taylor, Trent",sfo, nyj,2.0,4500.0,Away
701,2,"Watkins, Sammy",kan, lac,1.6,5900.0,Away
702,2,"Zaccheaus, Olamide",atl, dal,1.5,4500.0,Away
703,2,"Meyers, Jakobi",nwe, sea,1.2,4500.0,Away
704,2,"Dulin, Ashton",ind,min,1.1,4500.0,Home
705,2,"Hamilton, DaeSean",den, pit,1.0,4700.0,Away
706,2,"Ward, Greg",phi,lar,1.0,4900.0,Home
707,2,"Ruggs III, Henry",lvr,nor,0.9,5500.0,Home
708,2,"Gandy-Golden, Antonio",was, ari,0.8,4600.0,Away
709,2,"Reed, Joe",lac,kan,0.8,4500.0,Home
710,2,"Campbell, Parris",ind,min,0.7,5300.0,Home
711,2,"Grant, Jakeem",mia,buf,0.7,4500.0,Home
712,2,"Bowden, Lynn",mia,buf,0.4,4500.0,Home
713,2,"Coutee, Keke",hou,bal,0.1,4500.0,Home
714,2,"Kemp, Marcus",kan, lac,0.0,4500.0,Away
715,2,"Sharpe, Tajae",min, ind,0.0,4500.0,Away
716,2,"Hollins, Mack",mia,buf,0.0,4500.0,Home
717,2,"Pringle, Byron",kan, lac,0.0,4500.0,Away
718,2,"Roberts, Seth",car, tam,0.0,4500.0,Away
719,2,"Zylstra, Brandon",car, tam,0.0,4500.0,Away
720,2,"Fowler, Bennie",nor, lvr,0.0,4500.0,Away
721,2,"Powell, Brandon",atl, dal,0.0,4500.0,Away
722,2,"Erickson, Alex",cin, cle,0.0,4500.0,Away
723,2,"Ross, John",cin, cle,0.0,4800.0,Away
724,2,"Turner, Malik",dal,atl,0.0,4500.0,Home
725,2,"Hightower, John",phi,lar,0.0,4500.0,Home
726,2,"Sherfield, Trent",ari,was,0.0,4500.0,Home
727,2,"Osborn, K.J.",min, ind,0.0,4500.0,Away
728,2,"Proche, James",bal, hou,0.0,4500.0,Away
729,2,"Cooper, Pharoh",car, tam,0.0,4500.0,Away
730,2,"Wilson, Cedrick",dal,atl,0.0,4500.0,Home
731,2,"Natson, JoJo",cle,cin,0.0,4500.0,Home
732,2,"Fuller, Will",hou,bal,0.0,6100.0,Home
733,2,"Spencer, Diontae",den, pit,0.0,4500.0,Away
734,2,"Miller, Anthony",chi,nyg,0.0,5700.0,Home
735,2,"Higgins, Rashard",cle,cin,0.0,4500.0,Home
736,2,"Sanu, Mohamed",sfo, nyj,0.0,4500.0,Away
737,2,"Roberts, Andre",buf, mia,0.0,4500.0,Away
738,2,"Sims, Cam",was, ari,0.0,4500.0,Away
739,2,"Blake, Christian",atl, dal,0.0,4500.0,Away
740,2,"Slater, Matthew",nwe, sea,0.0,4500.0,Away
741,2,"Carter, DeAndre",hou,bal,0.0,4500.0,Home
742,2,"Raymond, Kalif",ten,jac,0.0,4600.0,Home
743,2,"Arcega-Whiteside, JJ",phi,lar,0.0,5000.0,Home
744,2,"Ratley, Damion",nyg, chi,0.0,4500.0,Away
745,2,"Webster, Nsimba",lar, phi,0.0,4500.0,Away
746,2,"Johnson, Collin",jac, ten,0.0,4500.0,Away
747,2,"Pettis, Dante",nyg, chi,0.0,4600.0,Away
748,2,"Higbee, Tyler",lar, phi,25.9,5800.0,Away
749,2,"Gesicki, Mike",mia,buf,23.0,5200.0,Home
750,2,"Smith, Jonnu",ten,jac,22.4,4900.0,Home
751,2,"Waller, Darren",lvr,nor,22.3,6800.0,Home
752,2,"Reed, Jordan",sfo, nyj,20.5,4800.0,Away
753,2,"Kelce, Travis",kan, lac,19.5,7800.0,Away
754,2,"Schultz, Dalton",dal,atl,17.3,4000.0,Home
755,2,"Fant, Noah",den, pit,15.7,5300.0,Away
756,2,"Hurst, Hayden",atl, dal,15.7,5700.0,Away
757,2,"Alie-Cox, Mo",ind,min,13.6,4000.0,Home
758,2,"Uzomah, C.J.",cin, cle,12.2,4700.0,Away
759,2,"Henry, Hunter",lac,kan,11.3,6100.0,Home
760,2,"Eifert, Tyler",jac, ten,11.1,4600.0,Away
761,2,"Tonyan, Robert",gnb,det,9.5,4300.0,Home
762,2,"Engram, Evan",nyg, chi,9.5,6000.0,Away
763,2,"Fells, Darren",hou,bal,9.3,4300.0,Home
764,2,"Akins, Jordan",hou,bal,9.0,4600.0,Home
765,2,"Cook, Jared",nor, lvr,8.3,6200.0,Away
766,2,"Hockenson, T.J.",det, gnb,8.2,5600.0,Away
767,2,"Sample, Drew",cin, cle,8.0,4300.0,Away
768,2,"Ertz, Zach",phi,lar,6.7,6300.0,Home
769,2,"Gilliam, Reggie",buf, mia,6.6,4500.0,Away
770,2,"Firkser, Anthony",ten,jac,6.5,4100.0,Home
771,2,"O'Shaughnessy, James",jac, ten,6.0,4000.0,Away
772,2,"Ebron, Eric",pit,den,5.8,4900.0,Home
773,2,"Goedert, Dallas",phi,lar,5.0,5500.0,Home
774,2,"Thomas, Logan",was, ari,4.6,4700.0,Away
775,2,"Bell, Blake",dal,atl,4.4,4000.0,Home
776,2,"Moreau, Foster",lvr,nor,3.6,4000.0,Home
777,2,"Arnold, Dan",ari,was,3.6,4400.0,Home
778,2,"Andrews, Mark",bal, hou,3.4,7500.0,Away
779,2,"Hooper, Austin",cle,cin,3.2,5500.0,Home
780,2,"Izzo, Ryan",nwe, sea,2.9,4300.0,Away
781,2,"Graham, Jimmy",chi,nyg,2.3,5500.0,Home
782,2,"Knox, Dawson",buf, mia,2.3,4700.0,Away
783,2,"Trautman, Adam",nor, lvr,2.2,4000.0,Away
784,2,"Hill, Josh",nor, lvr,2.1,4200.0,Away
785,2,"Bryant, Harrison",cle,cin,1.9,4000.0,Home
786,2,"Kmet, Cole",chi,nyg,1.7,4100.0,Home
787,2,"Howard, O.J.",tam,car,1.6,4800.0,Home
788,2,"Boyle, Nick",bal, hou,1.6,4400.0,Away
789,2,"Dissly, Will",sea,nwe,1.4,4700.0,Home
790,2,"Manhertz, Chris",car, tam,1.3,4000.0,Away
791,2,"Herndon, Chris",nyj,sfo,1.0,5100.0,Home
792,2,"Dwelley, Ross",sfo, nyj,1.0,4400.0,Away
793,2,"Lewis, Marcedes",gnb,det,0.9,4200.0,Home
794,2,"Shaheen, Adam",mia,buf,0.9,4000.0,Home
795,2,"Smith, Kaden",nyg, chi,0.9,4100.0,Away
796,2,"Smith Jr., Irv",min, ind,0.8,4600.0,Away
797,2,"McDonald, Vance",pit,den,0.8,4500.0,Home
798,2,"Witten, Jason",lvr,nor,0.8,4200.0,Home
799,2,"Baugh, Marcus",was, ari,0.7,4000.0,Away
800,2,"Hudson, Tanner",tam,car,0.0,4000.0,Home
801,2,"Sprinkle, Jeremy",was, ari,0.0,4000.0,Away
802,2,"Everett, Gerald",lar, phi,0.0,4300.0,Away
803,2,"Rodgers, Richard",phi,lar,0.0,4000.0,Home
804,2,"Butt, Jake",den, pit,0.0,4000.0,Away
805,2,"Rudolph, Kyle",min, ind,0.0,5000.0,Away
806,2,"Graham, Jaeden",atl, dal,0.0,4000.0,Away
807,2,"James, Jesse",det, gnb,0.0,4100.0,Away
808,2,"Beck, Andrew",den, pit,0.0,4000.0,Away
809,2,"Carter, Cethan",cin, cle,0.0,4000.0,Away
810,2,"Olsen, Greg",sea,nwe,0.0,5000.0,Home
811,2,"Thomas, Ian",car, tam,0.0,5000.0,Away
812,2,"Carrier, Derek",lvr,nor,0.0,4000.0,Home
813,2,"Harris, Demetrius",chi,nyg,0.0,4000.0,Home
814,2,"Mundt, Johnny",lar, phi,0.0,4000.0,Away
815,2,"Green, Virgil",lac,kan,0.0,4100.0,Home
816,2,"Holtz, J.P.",chi,nyg,0.0,4000.0,Home
817,2,"Thomas, Jordan",ari,was,0.0,4000.0,Home
818,2,"Willson, Luke",sea,nwe,0.0,4100.0,Home
819,2,"Asiasi, Devin",nwe, sea,0.0,4100.0,Away
820,2,"Griffin, Ryan",nyj,sfo,0.0,4100.0,Home
821,2,"Pruitt, MyCole",ten,jac,0.0,4000.0,Home
822,2,"Kroft, Tyler",buf, mia,0.0,4000.0,Away
823,2,"Daniels, Darrell",ari,was,0.0,4000.0,Home
824,2,"Anderson, Stephen",lac,kan,0.0,4000.0,Home
825,2,"Toilolo, Levine",nyg, chi,0.0,4000.0,Away
826,2,"Vannett, Nick",den, pit,0.0,4000.0,Away
827,2,"Stocker, Luke",atl, dal,0.0,4000.0,Away
828,2,"Gronkowski, Rob",tam,car,0.0,5400.0,Home
829,2,"Brown, Daniel",nyj,sfo,0.0,4000.0,Home
830,2,"Carlson, Stephen",cle,cin,0.0,4000.0,Home
831,2,"Sternberger, Jace",gnb,det,0.0,4100.0,Home
832,2,"Hollister, Jacob",sea,nwe,0.0,4000.0,Home
833,2,"Smythe, Durham",mia,buf,0.0,4000.0,Home
834,2,"Conklin, Tyler",min, ind,0.0,4000.0,Away
835,2,"Brate, Cameron",tam,car,0.0,4200.0,Home
836,2,"Wesco, Trevon",nyj,sfo,0.0,4000.0,Home
837,2,Baltimore,bal, hou,15.0,4700.0,Away
838,2,Indianapolis,ind,min,15.0,3600.0,Home
839,2,Tampa Bay,tam,car,14.0,3800.0,Home
840,2,Pittsburgh,pit,den,13.0,4600.0,Home
841,2,Chicago,chi,nyg,12.0,4000.0,Home
842,2,Green Bay,gnb,det,12.0,3900.0,Home
843,2,Arizona,ari,was,9.0,3600.0,Home
844,2,New York G,nyg, chi,9.0,3500.0,Away
845,2,LA Rams,lar, phi,7.0,4500.0,Away
846,2,New England,nwe, sea,6.0,4600.0,Away
847,2,Denver,den, pit,5.0,4100.0,Away
848,2,Kansas City,kan, lac,5.0,4300.0,Away
849,2,San Francisco,sfo, nyj,5.0,5000.0,Away
850,2,Tennessee,ten,jac,5.0,4200.0,Home
851,2,New Orleans,nor, lvr,4.0,4400.0,Away
852,2,New York J,nyj,sfo,4.0,3500.0,Home
853,2,Houston,hou,bal,4.0,3000.0,Home
854,2,Cleveland,cle,cin,4.0,3900.0,Home
855,2,Washington,was, ari,4.0,3900.0,Away
856,2,Minnesota,min, ind,4.0,4100.0,Away
857,2,Carolina,car, tam,3.0,3400.0,Away
858,2,Atlanta,atl, dal,3.0,3300.0,Away
859,2,Seattle,sea,nwe,3.0,3800.0,Home
860,2,LA Chargers,lac,kan,3.0,3200.0,Home
861,2,Buffalo,buf, mia,2.0,4900.0,Away
862,2,Las Vegas,lvr,nor,2.0,3300.0,Home
863,2,Miami,mia,buf,2.0,3600.0,Home
